ReservationID,HotelID,CustomerID,RoomID,ResNumAdult,ResNumChild,ResRequest,ResCheckIn,ResCheckOut, ResDayRate , ResDeposite , ResFoodCharge , ResPetCharge , ResLateCharge , ResDamageCharge 
,1,244,23,1,0,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,9/28/2022 9:57,,396.36,497.71,431.85,0,0,0
,6,327,8,6,1,none,9/28/2022 10:02,,1398.41,211.87,447.22,0,0,0
,2,222,97,2,0,none,9/28/2022 10:31,,611.57,480.81,91.75,0,0,0
,4,589,130,4,0,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,9/28/2022 11:07,,918.73,211.13,0,403.67,0,0
,3,107,146,2,5,none,9/28/2022 12:23,9/30/2022 22:33,232.88,326.31,502.82,0,149.82,0
,4,577,130,7,0,Pellentesque at nulla.,9/28/2022 15:27,,1281.66,477.42,0,0,0,0
,7,99,77,2,0,Integer a nibh.,9/28/2022 15:48,9/29/2022 2:40,597.73,401.02,0,0,97.54,0
,1,539,137,4,0,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl.,9/28/2022 16:00,,1017.27,307.97,0,0,0,0
,5,562,2,5,0,none,9/28/2022 16:31,,647.47,362.3,366.57,0,0,0
,7,639,113,2,3,none,9/28/2022 16:42,,1476.82,292.28,0,0,0,0
,1,55,105,5,0,Sed accumsan felis. Ut at dolor quis odio consequat varius.,9/28/2022 17:07,9/28/2022 23:57,532.29,379.75,0,0,0,0
,2,92,107,1,0,none,9/28/2022 17:39,,888.22,350.11,0,0,0,0
,7,152,202,2,0,none,9/28/2022 19:36,,1144.17,311.9,54.8,0,0,0
,4,79,54,4,0,Donec ut mauris eget massa tempor convallis.,9/28/2022 21:38,,573.34,305.16,0,0,0,0
,8,487,47,7,0,none,9/28/2022 23:14,,695.64,241.72,0,0,0,0
,3,618,7,5,0,none,9/28/2022 23:24,,1340.39,376.79,0,0,107.15,0
,8,51,15,6,0,none,9/28/2022 23:40,,1489.12,495.44,0,0,0,0
,1,562,149,4,4,none,9/29/2022 0:20,,156.46,234.95,0,0,0,0
,5,224,63,1,5,Phasellus sit amet erat.,9/29/2022 1:08,,262.89,457.53,22.08,0,120.61,0
,8,412,207,7,0,none,9/29/2022 1:22,,975.71,312.01,0,0,0,0
,7,530,21,2,1,none,9/29/2022 1:26,,1062.17,342.65,137.97,0,0,0
,4,27,129,7,4,Donec posuere metus vitae ipsum.,9/29/2022 1:41,,203.19,260.14,0,0,0,0
,7,492,167,1,0,Suspendisse potenti. In eleifend quam a odio.,9/29/2022 2:22,,405.08,428.02,121.61,359.18,0,0
,3,506,45,7,0,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,9/29/2022 2:25,9/29/2022 7:39,223,302.3,0,0,95.41,0
,1,451,184,5,4,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,9/29/2022 3:32,,1001.26,369.24,0,0,0,0
,4,594,63,1,0,none,9/29/2022 4:59,9/29/2022 9:27,1307.94,494.65,0,0,0,0
,8,348,202,1,5,none,9/29/2022 5:11,,1156.92,295.11,241.19,0,148.44,0
,7,370,55,2,0,none,9/29/2022 5:22,,1275.36,212.96,0,0,0,0
,4,168,220,4,0,none,9/29/2022 6:31,,1333.67,209.02,575.53,0,0,0
,5,480,169,2,0,Nulla tempus.,9/29/2022 7:06,,205.16,306.98,0,0,0,0
,3,522,91,3,0,none,9/29/2022 9:41,,930.36,290.04,0,0,0,0
,4,311,11,2,0,none,9/29/2022 11:25,,385.66,281.57,0,0,0,0
,2,500,69,7,0,none,9/29/2022 13:47,,695.96,409.22,0,0,0,0
,6,183,1,1,0,none,9/29/2022 14:08,,1516.06,321,0,0,0,0
,2,250,82,4,0,none,9/29/2022 15:56,,450.41,289.78,684.16,0,147.81,0
,5,169,39,7,0,none,9/29/2022 16:06,,486.23,361.47,0,0,0,0
,6,427,54,6,0,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,9/29/2022 17:16,,1235.17,386.73,0,0,0,0
,6,636,29,7,0,none,9/29/2022 17:20,,942.19,499.11,0,0,0,0
,8,573,7,4,0,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,9/29/2022 17:26,9/29/2022 20:42,826.06,449.4,463.92,453.4,0,0
,2,455,77,2,0,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.,9/29/2022 19:25,,918.57,420.63,0,0,0,0
,2,203,108,4,4,none,9/29/2022 20:30,,234.75,294.78,0,0,0,0
,2,646,28,3,0,Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,9/29/2022 21:13,,885.03,426.43,604.61,0,0,0
,8,209,7,6,0,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,9/29/2022 22:53,,1542.01,274.09,87.76,0,0,0
,3,284,45,6,0,none,9/29/2022 23:09,,1585.05,468.52,242.42,0,92.41,0
